timestamp,blockId,txId,address,amount,scriptType,offset
1361720428,222884,13318637,10241823,1,2,0
1361720428,222884,13318653,10241823,1,2,0
1361720428,222884,13318655,10241823,1,2,0
1361720428,222884,13318678,10241823,1,2,0
1361720428,222884,13318682,10241823,1,2,0
1361720428,222884,13318709,10241823,1,2,0
1361720428,222884,13318852,10241823,1,2,0
1361721878,222887,13320064,10241823,1,2,0
1361721878,222887,13320085,10241823,1,2,0
1361721878,222887,13320109,10241823,1,2,0
1361721878,222887,13320116,10241823,1,2,0
1361721878,222887,13320126,10241823,1,2,0
1361721878,222887,13320169,10241823,1,2,0
1361721878,222887,13320178,10241823,1,2,0
1361721878,222887,13320186,10241823,1,2,0
1361722578,222888,13320850,10241823,1,2,0
1361722578,222888,13320858,10241823,1,2,0
1361722578,222888,13320920,10241823,1,2,0
1361724598,222889,13321512,10241823,1,2,0
1361724598,222889,13321578,10241823,1,2,0
1361724598,222889,13321610,10241823,1,2,0
1361724598,222889,13321656,10241823,1,2,0
1361724598,222889,13321658,10241823,1,2,0
1361724598,222889,13321662,10241823,1,2,0
1361724598,222889,13321710,10241823,1,2,0
1361724598,222889,13321714,10241823,1,2,0
1361724808,222890,13322206,10241823,1,2,0
1361725962,222891,13322392,10241823,1,2,0
1361725962,222891,13322722,10241823,1,2,0
1361725962,222891,13322734,10241823,1,2,0
1361725962,222891,13322850,10241823,1,2,0
1361725962,222891,13322997,10241823,1,2,0
1361726392,222892,13323336,10241823,1,2,0
1361726392,222892,13323363,10241823,1,2,0
1361726392,222892,13323412,10241823,1,2,0
1361726486,222893,13323783,10241823,1,2,0
1361726486,222893,13323825,10241823,1,2,0
1361726824,222894,13324444,10241823,1,2,0
1361726824,222894,13324521,10241823,1,2,0
1361728388,222895,13324798,10241823,1,2,0
1361729025,222896,13325640,10241823,1,2,0
1361729025,222896,13325669,10241823,1,2,0
1361729025,222896,13325796,10241823,1,2,0
1361729025,222896,13325800,10241823,1,2,0
1361729025,222896,13325805,10241823,1,2,0
1361729025,222896,13325892,10241823,1,2,0
1361730903,222900,13328039,10241823,1,2,0
1361730903,222900,13328068,10241823,1,2,0
1361730903,222900,13328086,10241823,1,2,0
1361730903,222900,13328096,10241823,1,2,0
1361731466,222901,13328555,10241823,1,2,0
1361731466,222901,13328569,10241823,1,2,0
1361731466,222901,13328667,10241823,1,2,0
1361733607,222904,13330067,10241823,1,2,0
1361733607,222904,13330125,10241823,1,2,0
1361733607,222904,13330180,10241823,1,2,0
1361733607,222904,13330200,10241823,1,2,0
1361733607,222904,13330208,10241823,1,2,0
1361733607,222904,13330230,10241823,1,2,0
1361733607,222904,13330232,10241823,1,2,0
1361734213,222905,13330843,10241823,1,2,0
1361734213,222905,13330849,10241823,1,2,0
1361734213,222905,13330850,10241823,1,2,0
1361734213,222905,13330852,10241823,1,2,0
1361734213,222905,13330864,10241823,1,2,0
1361734513,222906,13331054,10241823,1,2,0
1361734513,222906,13331080,10241823,1,2,0
1361734513,222906,13331093,10241823,1,2,0
1361734513,222906,13331120,10241823,1,2,0
1361734513,222906,13331140,10241823,1,2,0
1361734513,222906,13331159,10241823,1,2,0
1361734513,222906,13331170,10241823,1,2,0
1361734949,222907,13331629,10241823,1,2,0
1361734949,222907,13331704,10241823,1,2,0
1361734949,222907,13331714,10241823,1,2,0
1361738572,222913,13333083,10241823,1,2,0
1361738572,222913,13333085,10241823,1,2,0
1361738572,222913,13333092,10241823,1,2,0
1361738572,222913,13333196,10241823,1,2,0
1361738572,222913,13333227,10241823,1,2,0
1361738572,222913,13333229,10241823,1,2,0
1361738572,222913,13333249,10241823,1,2,0
1361738572,222913,13333253,10241823,1,2,0
1361738572,222913,13333358,10241823,1,2,0
1361738572,222913,13333366,10241823,1,2,0
1361738710,222914,13333536,10241823,1,2,0
1361738710,222914,13333811,10241823,1,2,0
1361739583,222916,13334591,10241823,1,2,0
1361739583,222916,13334673,10241823,1,2,0
1361740617,222917,13334927,10241823,1,2,0
1361740617,222917,13334931,10241823,1,2,0
1361740617,222917,13334935,10241823,1,2,0
1361740617,222917,13334937,10241823,1,2,0
1361740617,222917,13334961,10241823,1,2,0
1361740617,222917,13334995,10241823,1,2,0
1361740617,222917,13335021,10241823,1,2,0
1361740263,222918,13335298,10241823,1,2,0
1361740263,222918,13335308,10241823,1,2,0
1361740592,222919,13335507,10241823,1,2,0
1361740592,222919,13335543,10241823,1,2,0
1361740592,222919,13335553,10241823,1,2,0
1361740592,222919,13335563,10241823,1,2,0
1361740592,222919,13335595,10241823,1,2,0
1361740592,222919,13335611,10241823,1,2,0
1361740592,222919,13335684,10241823,1,2,0
1361740592,222919,13335688,10241823,1,2,0
1361740714,222920,13335785,10241823,1,2,0
1361740714,222920,13335801,10241823,1,2,0
1361740714,222920,13335810,10241823,1,2,0
1361740953,222922,13336287,10241823,1,2,0
1361744748,222928,13338918,10241823,1,2,0
1361744748,222928,13338920,10241823,1,2,0
1361744748,222928,13338922,10241823,1,2,0
1361744748,222928,13338924,10241823,1,2,0
1361745173,222929,13339020,10241823,1,2,0
1361745173,222929,13339105,10241823,1,2,0
1361745173,222929,13339107,10241823,1,2,0
1361745173,222929,13339109,10241823,1,2,0
1361745173,222929,13339148,10241823,1,2,0
1361745173,222929,13339158,10241823,1,2,0
1361745173,222929,13339164,10241823,1,2,0
1361745173,222929,13339173,10241823,1,2,0
1361745173,222929,13339182,10241823,1,2,0
1361749920,222933,13340958,10241823,1,2,0
1361794040,223042,13377227,10241823,1,2,0
1361794040,223042,13377234,10241823,1,2,0
1361794040,223042,13377246,10241823,1,2,0
1361794040,223042,13377270,10241823,1,2,0
1361794236,223043,13377451,10241823,1,2,0
1361794236,223043,13377459,10241823,1,2,0
1361794236,223043,13377460,10241823,1,2,0
1361795416,223044,13377595,10241823,1,2,0
1361795416,223044,13377833,10241823,1,2,0
1361795416,223044,13377835,10241823,1,2,0
1361795416,223044,13377837,10241823,1,2,0
1361815116,223090,13390679,10241823,1,2,0
1361815116,223090,13390687,10241823,1,2,0
1361815116,223090,13390688,10241823,1,2,0
1361815116,223090,13390704,10241823,1,2,0
1361815116,223090,13390779,10241823,1,2,0
1361815698,223092,13391236,10241823,1,2,0
1361815698,223092,13391316,10241823,1,2,0
1361815698,223092,13391416,10241823,1,2,0
1361818836,223095,13393526,10241823,1,2,0
1361818836,223095,13393548,10241823,1,2,0
1361818836,223095,13393580,10241823,1,2,0
1361818836,223095,13393621,10241823,1,2,0
1361818836,223095,13393628,10241823,1,2,0
1361818836,223095,13393640,10241823,1,2,0
1361819245,223096,13393904,10241823,1,2,0
1361819245,223096,13394217,10241823,1,2,0
1361819390,223097,13394576,10241823,1,2,0
1361819853,223100,13395209,10241823,1,2,0
1361819853,223100,13395218,10241823,1,2,0
1361821609,223105,13396766,10241823,1,2,0
1361821609,223105,13396791,10241823,1,2,0
1361821609,223105,13396822,10241823,1,2,0
1361821609,223105,13396878,10241823,1,2,0
1361822121,223106,13397018,10241823,1,2,0
1361823007,223107,13397538,10241823,1,2,0
1361823007,223107,13397562,10241823,1,2,0
1361823007,223107,13397657,10241823,1,2,0
1361823007,223107,13397659,10241823,1,2,0
1361823007,223107,13397678,10241823,1,2,0
1361823007,223107,13397697,10241823,1,2,0
1361823007,223107,13397712,10241823,1,2,0
1361823007,223107,13397721,10241823,1,2,0
1361823007,223107,13397723,10241823,1,2,0
1361823007,223107,13397726,10241823,1,2,0
1361823007,223107,13397738,10241823,1,2,0
1361823068,223108,13398116,10241823,1,2,0
1361823133,223109,13398191,10241823,1,2,0
1361823747,223110,13398469,10241823,1,2,0
1361823747,223110,13398482,10241823,1,2,0
1361823747,223110,13398486,10241823,1,2,0
1361823747,223110,13398498,10241823,1,2,0
1361823747,223110,13398510,10241823,1,2,0
1361823747,223110,13398618,10241823,1,2,0
1361824979,223111,13399338,10241823,1,2,0
1361824979,223111,13399378,10241823,1,2,0
1361824979,223111,13399390,10241823,1,2,0
1361824979,223111,13399396,10241823,1,2,0
1361826665,223116,13400801,10241823,1,2,0
1361826665,223116,13400813,10241823,1,2,0
1361826995,223117,13400944,10241823,1,2,0
1361826995,223117,13400956,10241823,1,2,0
1361826995,223117,13400958,10241823,1,2,0
1361826995,223117,13400968,10241823,1,2,0
1361827570,223120,13401390,10241823,1,2,0
1361827570,223120,13401402,10241823,1,2,0
1361827570,223120,13401440,10241823,1,2,0
1361827570,223120,13401482,10241823,1,2,0
1361827570,223120,13401490,10241823,1,2,0
1361827570,223120,13401495,10241823,1,2,0
1361827570,223120,13401556,10241823,1,2,0
1361827570,223120,13401766,10241823,1,2,0
1361827985,223123,13402164,10241823,1,2,0
1361827985,223123,13402183,10241823,1,2,0
1361828541,223125,13402601,10241823,1,2,0
1361828541,223125,13402738,10241823,1,2,0
1361828924,223126,13403280,10241823,1,2,0
1361828924,223126,13403282,10241823,1,2,0
1361829354,223127,13403473,10241823,1,2,0
1361830719,223128,13404046,10241823,1,2,0
1361831107,223129,13404674,10241823,1,2,0
1361831107,223129,13404680,10241823,1,2,0
1361831107,223129,13404681,10241823,1,2,0
1361832558,223130,13405325,10241823,1,2,0
1361832558,223130,13405334,10241823,1,2,0
1361832558,223130,13405371,10241823,1,2,0
1361832558,223130,13405378,10241823,1,2,0
1361832558,223130,13405394,10241823,1,2,0
1361833351,223131,13405949,10241823,1,2,0
1361833351,223131,13405990,10241823,1,2,0
1361833546,223132,13406295,10241823,1,2,0
1361833546,223132,13406489,10241823,1,2,0
1361833546,223132,13406627,10241823,1,2,0
1361834170,223133,13406744,10241823,1,2,0
1361834170,223133,13406841,10241823,1,2,0
1361834170,223133,13406873,10241823,1,2,0
1361834170,223133,13406913,10241823,1,2,0
1361834170,223133,13406923,10241823,1,2,0
1361834170,223133,13406938,10241823,1,2,0
1361834170,223133,13406940,10241823,1,2,0
1361834170,223133,13406955,10241823,1,2,0
1361834170,223133,13406969,10241823,1,2,0
1361834189,223134,13407377,10241823,1,2,0
1361834189,223134,13407414,10241823,1,2,0
1361834189,223134,13407416,10241823,1,2,0
1361834818,223135,13407594,10241823,1,2,0
1361834818,223135,13407624,10241823,1,2,0
1361834818,223135,13407743,10241823,1,2,0
1361834823,223136,13408019,10241823,1,2,0
1361834823,223136,13408092,10241823,1,2,0
1361834823,223136,13408098,10241823,1,2,0
1361834823,223136,13408106,10241823,1,2,0
1361835002,223137,13408219,10241823,1,2,0
1361835002,223137,13408289,10241823,1,2,0
1361835002,223137,13408298,10241823,1,2,0
1361835002,223137,13408312,10241823,1,2,0
1361836800,223138,13409048,10241823,1,2,0
1361836800,223138,13409062,10241823,1,2,0
1361842635,223151,13414813,10241823,1,2,0
1361872581,223200,13435824,10241823,1,2,0
1361872581,223200,13435833,10241823,1,2,0
1361872581,223200,13435898,10241823,1,2,0
1361872581,223200,13435900,10241823,1,2,0
1361872581,223200,13435914,10241823,1,2,0
1361872581,223200,13435917,10241823,1,2,0
1361872581,223200,13436035,10241823,1,2,0
1361872581,223200,13436052,10241823,1,2,0
1361876309,223201,13436886,10241823,1,2,0
1361878279,223203,13437751,10241823,1,2,0
1361878279,223203,13437762,10241823,1,2,0
1361878279,223203,13437764,10241823,1,2,0
1361878279,223203,13437792,10241823,1,2,0
1361878279,223203,13437835,10241823,1,2,0
1361878339,223204,13438258,10241823,1,2,0
1361879017,223207,13438578,10241823,1,2,0
1361879017,223207,13438819,10241823,1,2,0
1361879017,223207,13439004,10241823,1,2,0
1361879588,223208,13439192,10241823,1,2,0
1361880745,223210,13439472,10241823,1,2,0
1361880745,223210,13439492,10241823,1,2,0
1361880745,223210,13439542,10241823,1,2,0
1361880745,223210,13439548,10241823,1,2,0
1361880745,223210,13439575,10241823,1,2,0
1361880745,223210,13439579,10241823,1,2,0
1361880745,223210,13439580,10241823,1,2,0
1361880745,223210,13439581,10241823,1,2,0
1361880745,223210,13439591,10241823,1,2,0
1361880745,223210,13439607,10241823,1,2,0
1361896185,223228,13447037,10241823,1,2,0
1361896185,223228,13447126,10241823,1,2,0
1361896185,223228,13447132,10241823,1,2,0
1361896185,223228,13447195,10241823,1,2,0
1361896185,223228,13447212,10241823,1,2,0
1361896185,223228,13447288,10241823,1,2,0
1361898606,223235,13449626,10241823,1,2,0
1361898606,223235,13449628,10241823,1,2,0
1361898606,223235,13449664,10241823,1,2,0
1361898688,223236,13449830,10241823,1,2,0
1361898688,223236,13449848,10241823,1,2,0
1361898688,223236,13449850,10241823,1,2,0
1361899548,223238,13450215,10241823,1,2,0
1361899548,223238,13450217,10241823,1,2,0
1361899548,223238,13450243,10241823,1,2,0
1361899548,223238,13450255,10241823,1,2,0
1361899548,223238,13450278,10241823,1,2,0
1361900295,223240,13450741,10241823,1,2,0
1361900295,223240,13450927,10241823,1,2,0
1361900295,223240,13450939,10241823,1,2,0
1361900295,223240,13450941,10241823,1,2,0
1361900295,223240,13450943,10241823,1,2,0
1361900295,223240,13450949,10241823,1,2,0
1361900295,223240,13450964,10241823,1,2,0
1361900295,223240,13450992,10241823,1,2,0
1361900295,223240,13451008,10241823,1,2,0
1361900295,223240,13451061,10241823,1,2,0
1361900295,223240,13451077,10241823,1,2,0
1361900295,223240,13451079,10241823,1,2,0
1361900295,223240,13451088,10241823,1,2,0
1361900813,223242,13451596,10241823,1,2,0
1361900813,223242,13451598,10241823,1,2,0
1361900813,223242,13451881,10241823,1,2,0
1361900813,223242,13451887,10241823,1,2,0
1361900813,223242,13452092,10241823,1,2,0
1361902287,223246,13453409,10241823,1,2,0
1361902287,223246,13453423,10241823,1,2,0
1361902287,223246,13453425,10241823,1,2,0
1361902287,223246,13453426,10241823,1,2,0
1361902287,223246,13453428,10241823,1,2,0
1361902287,223246,13453438,10241823,1,2,0
1361905319,223256,13455045,10241823,1,2,0
1361905319,223256,13455243,10241823,1,2,0
1361905319,223256,13455256,10241823,1,2,0
1361905319,223256,13455332,10241823,1,2,0
1361905319,223256,13455351,10241823,1,2,0
1361905319,223256,13455355,10241823,1,2,0
1361905319,223256,13455357,10241823,1,2,0
1361905319,223256,13455361,10241823,1,2,0
1361905319,223256,13455373,10241823,1,2,0
1361905319,223256,13455386,10241823,1,2,0
1361905319,223256,13455388,10241823,1,2,0
1361905319,223256,13455430,10241823,1,2,0
1361905319,223256,13455469,10241823,1,2,0
1361905319,223256,13455611,10241823,1,2,0
1361905400,223257,13455774,10241823,1,2,0
1361905400,223257,13455776,10241823,1,2,0
1361905400,223257,13455791,10241823,1,2,0
1361905400,223257,13455814,10241823,1,2,0
1361906053,223258,13456045,10241823,1,2,0
1361906053,223258,13456050,10241823,1,2,0
1361906053,223258,13456055,10241823,1,2,0
1361906053,223258,13456057,10241823,1,2,0
1361906053,223258,13456059,10241823,1,2,0
1361906053,223258,13456061,10241823,1,2,0
1361906053,223258,13456094,10241823,1,2,0
1361906053,223258,13456106,10241823,1,2,0
1361906053,223258,13456108,10241823,1,2,0
1361906053,223258,13456110,10241823,1,2,0
1361906053,223258,13456149,10241823,1,2,0
1361906053,223258,13456155,10241823,1,2,0
1361906053,223258,13456211,10241823,1,2,0
1361906219,223259,13456428,10241823,1,2,0
1361906219,223259,13456492,10241823,1,2,0
1361907345,223260,13456927,10241823,1,2,0
1361907345,223260,13457095,10241823,1,2,0
1361907345,223260,13457104,10241823,1,2,0
1361907345,223260,13457120,10241823,1,2,0
1361907345,223260,13457123,10241823,1,2,0
1361907345,223260,13457125,10241823,1,2,0
1361907345,223260,13457132,10241823,1,2,0
1361907345,223260,13457142,10241823,1,2,0
1361907345,223260,13457144,10241823,1,2,0
1361907345,223260,13457148,10241823,1,2,0
1361907345,223260,13457150,10241823,1,2,0
1361907345,223260,13457153,10241823,1,2,0
1361907345,223260,13457155,10241823,1,2,0
1361907345,223260,13457167,10241823,1,2,0
1361907439,223261,13457305,10241823,1,2,0
1361907439,223261,13457329,10241823,1,2,0
1361907752,223262,13457483,10241823,1,2,0
1361907752,223262,13457791,10241823,1,2,0
1361908218,223263,13458055,10241823,1,2,0
1361908218,223263,13458103,10241823,1,2,0
1361908218,223263,13458107,10241823,1,2,0
1361908218,223263,13458113,10241823,1,2,0
1361908218,223263,13458115,10241823,1,2,0
1361908218,223263,13458117,10241823,1,2,0
1361908218,223263,13458129,10241823,1,2,0
1361908218,223263,13458174,10241823,1,2,0
1361908218,223263,13458409,10241823,1,2,0
1361908382,223264,13458548,10241823,1,2,0
1361909918,223267,13459135,10241823,1,2,0
1361909918,223267,13459191,10241823,1,2,0
1361909918,223267,13459212,10241823,1,2,0
1361909918,223267,13459220,10241823,1,2,0
1361909918,223267,13459222,10241823,1,2,0
1361909918,223267,13459226,10241823,1,2,0
1361909918,223267,13459333,10241823,1,2,0
1361909918,223267,13459359,10241823,1,2,0
1361910395,223268,13459895,10241823,1,2,0
1361910395,223268,13459910,10241823,1,2,0
1361910643,223269,13460466,10241823,1,2,0
1361910666,223270,13460672,10241823,1,2,0
1361911263,223271,13460918,10241823,1,2,0
1361911263,223271,13460936,10241823,1,2,0
1361911263,223271,13460940,10241823,1,2,0
